TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000036863	ENSSSCE00000097452	16_0	sus_scrofa	2	GSE43892																													9.45792756491874e-05							1.337849019724577e-06																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000040533	ENSSSCE00000097452	16_0	sus_scrofa	2	GSE43892																													9.45792756491874e-05							1.337849019724577e-06																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000059223	ENSSSCE00000097452	16_0	sus_scrofa	2	GSE43892																													9.45792756491874e-05							1.337849019724577e-06																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000062235	ENSSSCE00000097452	16_0	sus_scrofa	2	GSE43892																													9.45792756491874e-05							1.337849019724577e-06																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0				sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0				sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000012137	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000036863	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000040533	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000059223	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000062235	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000012137	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000036863	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000040533	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000059223	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000062235	ENSSSCE00000097453	5_2	sus_scrofa	2	GSE43892																													4.197970491166046e-06							9.556064426604121e-08																									
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000012137	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000036863	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000040533	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000059223	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000062235	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000012137	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000036863	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000040533	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000059223	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000062235	ENSSSCE00000266135/ENSSSCE00000269016	15_0	ENSSSCT00000062235	ENSSSCE00000097456	9_0	sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000012137	ENSSSCE00000097452	16_0				sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000036863	ENSSSCE00000097452	16_0				sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
ENSSSCT00000040533	ENSSSCE00000097452	16_0				sus_scrofa	1	GSE43892																													2.4987919590274082e-08																																
